"Position","Name","Age Group","Flag","time","Global ranking points","id"
"#75","Rausch Matthew",NA,NA,"02:23:37.4","N/A",1344
"#76","Kendall Frank",NA,NA,"02:23:46.0","N/A",1344
"#77","Terwilliger John",NA,NA,"02:23:46.2","N/A",1344
"#78","Furseth Eric",NA,NA,"02:23:51.5","N/A",1344
"#79","Arndt Justin",NA,NA,"02:23:53.1","N/A",1344
"#80","PETERS Thomas",NA,NA,"02:23:57.7","N/A",1344
"#81","WOODBECK Dean",NA,NA,"02:24:06.5","N/A",1344
"#82","Hapness Ralph",NA,NA,"02:24:07.0","N/A",1344
"#83","ZEHREN Thomas J",NA,NA,"02:24:25.3","N/A",1344
"#84","TOSHNER Scott",NA,NA,"02:24:54.1","N/A",1344
"#85","ROEBER Dick W",NA,NA,"02:24:55.6","N/A",1344
"#86","KULESZA Gregory W",NA,NA,"02:24:57.9","N/A",1344
"#87","Coffey Matthew",NA,NA,"02:25:04.7","N/A",1344
"#88","Prevenas Patrick",NA,NA,"02:25:15.3","N/A",1344
"#89","Gilkey Keith",NA,NA,"02:25:29.5","N/A",1344
"#90","STEFFERUD Arne",NA,NA,"02:25:54.2","N/A",1344
"#91","Thoreson James",NA,NA,"02:25:54.5","N/A",1344
"#92","Fox Robert",NA,NA,"02:26:00.6","N/A",1344
"#93","Sherman William",NA,NA,"02:26:00.9","N/A",1344
"#94","Murray Chad",NA,NA,"02:26:01.3","N/A",1344
"#95","Jarrett Michael",NA,NA,"02:26:01.9","N/A",1344
"#96","Schroeter Kurt",NA,NA,"02:26:18.4","N/A",1344
"#97","Shuster Gregory",NA,NA,"02:26:20.3","N/A",1344
"#98","Bull Tom",NA,NA,"02:26:25.4","N/A",1344
"#99","Berggren Mark",NA,NA,"02:26:37.6","N/A",1344
"#100","Giaquinto Robert",NA,NA,"02:26:50.5","N/A",1344
"#1","Mommsen Kathy",NA,NA,"02:10:55.6","N/A",1344
"#2","Bjornberg Linda J",NA,NA,"02:11:21.8","N/A",1344
"#3","Litchy Margaret M",NA,NA,"02:11:27.7","N/A",1344
"#4","Christensen Ann",NA,NA,"02:12:04.8","N/A",1344
"#5","Schneider Beth",NA,NA,"02:12:20.1","N/A",1344
"#6","Sonnentag Erin",NA,NA,"02:12:36.0","N/A",1344
"#7","WAWRO Mary",NA,NA,"02:12:40.1","N/A",1344
"#8","Brekke Catherine  L",NA,NA,"02:12:40.7","N/A",1344
"#9","Anderson Britta",NA,NA,"02:12:56.5","N/A",1344
"#10","Hanson Kristin",NA,NA,"02:13:23.3","N/A",1344
"#11","Stattelman Jennifer P",NA,NA,"02:13:49.3","N/A",1344
"#12","Bittner Katie",NA,NA,"02:13:58.4","N/A",1344
"#13","Eusden Lydia",NA,NA,"02:14:25.8","N/A",1344
"#14","VOGT Lisa",NA,NA,"02:14:56.0","N/A",1344
"#15","MANDLI Jane",NA,NA,"02:15:25.1","N/A",1344
"#16","Longe Audrey",NA,NA,"02:15:31.6","N/A",1344
"#17","Cross Victoria",NA,NA,"02:15:32.7","N/A",1344
"#18","Olson Bethany",NA,NA,"02:16:26.3","N/A",1344
"#19","JOHNSON Arika",NA,NA,"02:16:38.7","N/A",1344
"#20","Todey Anna",NA,NA,"02:16:38.8","N/A",1344
"#21","Noyce Karen",NA,NA,"02:16:53.5","N/A",1344
"#22","Popp Mariah",NA,NA,"02:17:23.6","N/A",1344
"#23","Behrend Katie",NA,NA,"02:17:54.5","N/A",1344
"#24","ICKS Abett",NA,NA,"02:18:22.0","N/A",1344
"#25","Ash Laurel",NA,NA,"02:18:24.9","N/A",1344
"#26","Nelson Anya",NA,NA,"02:18:32.3","N/A",1344
"#27","Manolis Ana",NA,NA,"02:18:36.5","N/A",1344
"#28","Ries Caitlin T",NA,NA,"02:18:39.5","N/A",1344
"#29","Halverson Kelsey",NA,NA,"02:18:44.9","N/A",1344
"#30","Olson Jillian",NA,NA,"02:18:47.9","N/A",1344
"#31","Rattunde Erika",NA,NA,"02:18:55.3","N/A",1344
"#32","Bullard Kari",NA,NA,"02:20:03.1","N/A",1344
"#33","Wallis Kay D",NA,NA,"02:20:35.8","N/A",1344
"#34","Mohr Julia",NA,NA,"02:22:59.4","N/A",1344
"#35","Verdoliva Noreen",NA,NA,"02:23:25.1","N/A",1344
"#36","Manley Rebecca",NA,NA,"02:23:53.3","N/A",1344
"#37","Sall Susan",NA,NA,"02:24:14.7","N/A",1344
"#38","Bian Lyn",NA,NA,"02:24:34.0","N/A",1344
"#39","JOHNSTON Molly A",NA,NA,"02:24:44.9","N/A",1344
"#40","Freitag Kristin",NA,NA,"02:24:51.9","N/A",1344
"#41","KRAMER Jessica",NA,NA,"02:25:22.9","N/A",1344
"#42","Allmann Margaret",NA,NA,"02:25:51.4","N/A",1344
"#43","Bray Julianne",NA,NA,"02:26:06.8","N/A",1344
"#44","Fuller Nancy",NA,NA,"02:26:19.5","N/A",1344
"#45","Staple Marta",NA,NA,"02:26:31.2","N/A",1344
"#46","Brimacombe Ann",NA,NA,"02:26:34.6","N/A",1344
"#47","Stevenson Gwenn",NA,NA,"02:26:44.9","N/A",1344
"#48","Bourne Christine",NA,NA,"02:26:53.0","N/A",1344
"#49","Feller Kelsey",NA,NA,"02:26:57.2","N/A",1344
"#50","Dettle Sarah",NA,NA,"02:27:04.4","N/A",1344
"#51","Stoneburner Natalie",NA,NA,"02:27:07.6","N/A",1344
"#52","Vespa Morgan",NA,NA,"02:27:26.4","N/A",1344
"#53","Simon Anne",NA,NA,"02:27:45.2","N/A",1344
"#54","Thibodeau Laura",NA,NA,"02:27:49.9","N/A",1344
"#55","Schrader Kim",NA,NA,"02:27:56.5","N/A",1344
"#56","Anklam Anna",NA,NA,"02:28:18.6","N/A",1344
"#57","Trumper Megan",NA,NA,"02:28:28.9","N/A",1344
"#58","Shields Kelsie",NA,NA,"02:28:36.1","N/A",1344
"#59","Vik Amy",NA,NA,"02:28:38.5","N/A",1344
"#60","GOERTZ Nona L",NA,NA,"02:29:11.8","N/A",1344
"#61","Rust Carrie",NA,NA,"02:29:18.2","N/A",1344
"#62","Michalski Elizabeth",NA,NA,"02:30:04.5","N/A",1344
"#63","RASCH Laurie",NA,NA,"02:30:06.1","N/A",1344
"#64","Schweizer Teresa",NA,NA,"02:30:08.9","N/A",1344
"#65","Rist Katherine",NA,NA,"02:30:10.5","N/A",1344
"#66","Klement Kate",NA,NA,"02:30:15.2","N/A",1344
"#67","Horak Katherine",NA,NA,"02:30:36.8","N/A",1344
"#68","Gerdes Astri",NA,NA,"02:31:04.2","N/A",1344
"#69","Weiss Isabella",NA,NA,"02:31:13.0","N/A",1344
"#70","Benson Kristin",NA,NA,"02:31:21.2","N/A",1344
"#71","Hu Rosa",NA,NA,"02:32:02.0","N/A",1344
"#72","Kern Lynda",NA,NA,"02:32:03.2","N/A",1344
"#73","Silet Karin",NA,NA,"02:32:04.2","N/A",1344
"#74","Davis Kristin",NA,NA,"02:32:16.0","N/A",1344
"#75","Vollbrecht Mary Ellen",NA,NA,"02:34:19.6","N/A",1344
"#76","Sookochoff Amy",NA,NA,"02:34:21.3","N/A",1344
"#77","Leaf Christina",NA,NA,"02:34:55.6","N/A",1344
"#78","Lammi Jamaica",NA,NA,"02:35:02.4","N/A",1344
"#79","Lasley Stacy",NA,NA,"02:35:12.8","N/A",1344
"#80","Gould Emily",NA,NA,"02:35:25.7","N/A",1344
"#81","Brown Emma",NA,NA,"02:35:32.7","N/A",1344
"#82","Maher Lynn",NA,NA,"02:36:12.7","N/A",1344
"#83","Perryman-Gebhardt Katie",NA,NA,"02:36:31.1","N/A",1344
"#84","Fisher Kendra",NA,NA,"02:36:50.0","N/A",1344
"#85","NOONAN Mary",NA,NA,"02:36:53.8","N/A",1344
"#86","Hersh Michelle",NA,NA,"02:37:12.0","N/A",1344
"#87","Sippel Carly",NA,NA,"02:37:12.8","N/A",1344
"#88","Hunt Katie",NA,NA,"02:37:17.9","N/A",1344
"#89","Powers Galina",NA,NA,"02:37:29.2","N/A",1344
"#90","Friedel Jenny",NA,NA,"02:37:32.2","N/A",1344
"#91","Albee Nicole",NA,NA,"02:37:32.3","N/A",1344
"#92","Spangle-Bauer Laurie",NA,NA,"02:37:33.9","N/A",1344
"#93","Pint Christine",NA,NA,"02:37:37.9","N/A",1344
"#94","Brody Amanda",NA,NA,"02:37:45.3","N/A",1344
"#95","Kurschner Sophie",NA,NA,"02:37:55.6","N/A",1344
"#96","Lammi Sierra",NA,NA,"02:38:21.7","N/A",1344
"#97","Bierbrauer Leah",NA,NA,"02:38:50.6","N/A",1344
"#98","Didomenico Rebecca",NA,NA,"02:38:54.9","N/A",1344
"#99","Panther Kristen",NA,NA,"02:39:17.6","N/A",1344
"#100","Hogberg Jamie",NA,NA,"02:39:25.0","N/A",1344
"#101","Konieczki William",NA,NA,"02:27:03.4","N/A",1344
"#102","HART Hugh",NA,NA,"02:27:06.2","N/A",1344
"#103","Popple John",NA,NA,"02:27:35.9","N/A",1344
"#104","SCHWARTZ Ralph",NA,NA,"02:28:00.0","N/A",1344
"#105","Torp Michael",NA,NA,"02:28:41.3","N/A",1344
"#106","Johanns Christopher",NA,NA,"02:29:08.3","N/A",1344
"#107","Pitot Henry",NA,NA,"02:29:13.4","N/A",1344
"#108","Van Kessel Skip",NA,NA,"02:29:22.1","N/A",1344
"#109","BARTHOLOMEW Gordon B",NA,NA,"02:29:35.4","N/A",1344
"#110","Marty Eric",NA,NA,"02:29:42.6","N/A",1344
"#111","Goetzke Jeff",NA,NA,"02:29:55.7","N/A",1344
"#112","Hakanson Karl",NA,NA,"02:30:11.7","N/A",1344
"#113","MCDOUGALL Dave J",NA,NA,"02:30:12.6","N/A",1344
"#114","Abernathy Ben",NA,NA,"02:30:13.4","N/A",1344
"#115","Scafidi Scott",NA,NA,"02:30:13.5","N/A",1344
"#116","Walsh Scott",NA,NA,"02:30:23.5","N/A",1344
"#117","Larson Eric J",NA,NA,"02:30:29.0","N/A",1344
"#118","Elford Chris",NA,NA,"02:30:35.6","N/A",1344
"#119","Lojdahl Mats",NA,NA,"02:30:42.7","N/A",1344
"#120","Dauschmidt Nathaniel",NA,NA,"02:30:48.0","N/A",1344
"#121","Collins Michael",NA,NA,"02:30:49.0","N/A",1344
"#122","Kania Jim",NA,NA,"02:31:05.1","N/A",1344
"#123","Nalipinski Michael",NA,NA,"02:31:08.6","N/A",1344
"#124","McNatt Carson",NA,NA,"02:31:25.3","N/A",1344
"#125","Carlson Steve",NA,NA,"02:31:33.1","N/A",1344
"#126","Deutsch Joe",NA,NA,"02:31:45.1","N/A",1344
"#127","LEONIDAS Terry",NA,NA,"02:31:51.0","N/A",1344
"#128","Quinn Ryan",NA,NA,"02:32:05.3","N/A",1344
"#129","Hohenshell Samuel",NA,NA,"02:32:14.6","N/A",1344
"#130","Johnson John-Johnny",NA,NA,"02:32:14.9","N/A",1344
"#131","Barneson John",NA,NA,"02:32:55.2","N/A",1344
"#132","Berger Erik",NA,NA,"02:32:58.8","N/A",1344
"#133","Gillen Mark C",NA,NA,"02:33:07.8","N/A",1344
"#134","Sterk Benjamin",NA,NA,"02:33:17.5","N/A",1344
"#135","Nelson Eric",NA,NA,"02:33:39.1","N/A",1344
"#136","Herro Dan",NA,NA,"02:33:42.4","N/A",1344
"#137","Paullin Andy",NA,NA,"02:33:51.4","N/A",1344
"#138","Peterson Greg",NA,NA,"02:33:51.7","N/A",1344
"#139","Luoma James",NA,NA,"02:33:54.1","N/A",1344
"#140","Kearns Ian",NA,NA,"02:34:18.1","N/A",1344
"#141","Atwell Thomas",NA,NA,"02:34:30.3","N/A",1344
"#142","Skemp Fred",NA,NA,"02:34:34.8","N/A",1344
"#143","Kern Casey",NA,NA,"02:34:36.9","N/A",1344
"#144","Brown Jeffrey",NA,NA,"02:34:37.2","N/A",1344
"#145","Frisch James W",NA,NA,"02:34:44.7","N/A",1344
"#146","Cooper Bryan",NA,NA,"02:35:02.3","N/A",1344
"#147","Siggelkow Steve",NA,NA,"02:35:12.1","N/A",1344
"#148","Hofmann Fred",NA,NA,"02:35:52.9","N/A",1344
"#149","Johnson Henry",NA,NA,"02:35:53.4","N/A",1344
"#150","Johnson Brian",NA,NA,"02:36:15.0","N/A",1344
"#151","Blanshan Ross",NA,NA,"02:36:18.6","N/A",1344
"#152","VALTERS Indy",NA,NA,"02:36:30.0","N/A",1344
"#153","SCHEUNEMANN Paul J",NA,NA,"02:36:50.1","N/A",1344
"#154","Johnson Bradley C",NA,NA,"02:37:34.6","N/A",1344
"#155","Gryskiewicz Joe",NA,NA,"02:37:41.3","N/A",1344
"#156","Pera Timothy",NA,NA,"02:37:52.3","N/A",1344
"#157","Wagner Thomas",NA,NA,"02:37:54.6","N/A",1344
"#158","Nelson Tim R",NA,NA,"02:38:03.9","N/A",1344
"#159","Kratochwill Jason",NA,NA,"02:38:11.4","N/A",1344
"#160","Fate Paul",NA,NA,"02:38:17.1","N/A",1344
"#161","Wheeler Morris  H",NA,NA,"02:38:22.0","N/A",1344
"#162","Noruk Jeffrey",NA,NA,"02:38:23.6","N/A",1344
"#163","Weissman Jon",NA,NA,"02:38:37.5","N/A",1344
"#164","Pinckney Vergil",NA,NA,"02:38:38.5","N/A",1344
"#165","SEEFELDT Dennis D",NA,NA,"02:39:10.8","N/A",1344
"#166","Koerner Robert",NA,NA,"02:39:12.0","N/A",1344
"#167","Leftwich Leroy",NA,NA,"02:39:17.0","N/A",1344
"#168","Smitten Bill",NA,NA,"02:39:29.5","N/A",1344
"#169","Sciacca Drew",NA,NA,"02:39:42.5","N/A",1344
"#170","Toennies Bill",NA,NA,"02:40:20.4","N/A",1344
"#171","Glaisner Kurt",NA,NA,"02:40:29.8","N/A",1344
"#172","Glaisner Nathan K",NA,NA,"02:40:30.9","N/A",1344
"#173","Glaisner Andrew A",NA,NA,"02:40:38.8","N/A",1344
"#174","JANZ Dale A",NA,NA,"02:40:59.0","N/A",1344
"#175","Kueppers Mark",NA,NA,"02:41:04.3","N/A",1344
"#176","Hill David",NA,NA,"02:41:20.9","N/A",1344
"#177","Sheriff Mark",NA,NA,"02:41:24.0","N/A",1344
"#178","Siqveland John",NA,NA,"02:41:28.4","N/A",1344
"#179","HAYES David N",NA,NA,"02:41:43.5","N/A",1344
"#180","Matz Paul",NA,NA,"02:42:05.5","N/A",1344
"#181","Hjort Aaron",NA,NA,"02:42:06.1","N/A",1344
"#182","OLSON William J.",NA,NA,"02:42:07.9","N/A",1344
"#183","Kron Scott  A",NA,NA,"02:42:15.8","N/A",1344
"#184","Hundert Ken",NA,NA,"02:42:18.7","N/A",1344
"#185","Klinter Benjamin",NA,NA,"02:42:21.1","N/A",1344
"#186","Stebbins Jerry",NA,NA,"02:42:26.0","N/A",1344
"#187","Flax James W",NA,NA,"02:42:26.1","N/A",1344
"#188","Strand John  C",NA,NA,"02:42:34.4","N/A",1344
"#189","Borchardt Mark A",NA,NA,"02:43:02.6","N/A",1344
"#190","Gindt Brien M",NA,NA,"02:43:10.6","N/A",1344
"#191","Koch Jonathan M",NA,NA,"02:43:17.3","N/A",1344
"#192","Rist Ryan",NA,NA,"02:43:20.9","N/A",1344
"#193","Godfrey Paul",NA,NA,"02:43:24.6","N/A",1344
"#194","Nelson Brad",NA,NA,"02:43:41.6","N/A",1344
"#195","Moorman Scott",NA,NA,"02:43:48.4","N/A",1344
"#196","Simon Michael  W",NA,NA,"02:43:50.4","N/A",1344
"#197","Bluhm Randall J",NA,NA,"02:43:59.4","N/A",1344
"#198","Adams Kurt D",NA,NA,"02:43:59.6","N/A",1344
"#199","Arthur Andrew",NA,NA,"02:44:02.7","N/A",1344
"#200","Provost Troy",NA,NA,"02:44:09.8","N/A",1344
"#101","Smitten Kristina",NA,NA,"02:39:25.3","N/A",1344
"#102","Kuhn Karen",NA,NA,"02:39:34.4","N/A",1344
"#103","Royston Emily",NA,NA,"02:39:36.7","N/A",1344
"#104","Livick Barb",NA,NA,"02:39:40.3","N/A",1344
"#105","Titus Jennifer",NA,NA,"02:39:40.4","N/A",1344
"#106","Thompson Molly",NA,NA,"02:40:32.5","N/A",1344
"#107","Jarvis Kerry",NA,NA,"02:40:39.1","N/A",1344
"#108","Scafidi Laurie",NA,NA,"02:40:42.8","N/A",1344
"#109","Peterson Susan",NA,NA,"02:40:51.6","N/A",1344
"#110","Brolin Britta",NA,NA,"02:40:52.1","N/A",1344
"#111","Sorenson Anna",NA,NA,"02:41:06.0","N/A",1344
"#112","Graham Lisa",NA,NA,"02:41:18.7","N/A",1344
"#113","Anderson Gretchen",NA,NA,"02:41:55.7","N/A",1344
"#114","Milburn Linda",NA,NA,"02:42:05.0","N/A",1344
"#115","Moser Ruth",NA,NA,"02:42:08.3","N/A",1344
"#116","Mason Becky",NA,NA,"02:42:20.9","N/A",1344
"#117","Lackman Lauren",NA,NA,"02:42:25.8","N/A",1344
"#118","Martin Brittany",NA,NA,"02:42:41.9","N/A",1344
"#119","Ferry Ellen",NA,NA,"02:42:42.3","N/A",1344
"#120","Hughes Kelsey",NA,NA,"02:42:42.9","N/A",1344
"#121","Rosen Karen",NA,NA,"02:43:14.0","N/A",1344
"#122","Stone Emily",NA,NA,"02:43:16.7","N/A",1344
"#123","Godfrey Mary Sue",NA,NA,"02:43:16.7","N/A",1344
"#124","Baillon Frances",NA,NA,"02:43:23.2","N/A",1344
"#125","Dickey Karen J",NA,NA,"02:44:42.6","N/A",1344
"#126","Craig Haylie",NA,NA,"02:44:45.1","N/A",1344
"#127","Hallaran Katie",NA,NA,"02:44:56.0","N/A",1344
"#128","Greenler Robin M",NA,NA,"02:45:23.6","N/A",1344
"#129","Quam Anne",NA,NA,"02:45:38.0","N/A",1344
"#130","Lewis Linda J",NA,NA,"02:45:41.6","N/A",1344
"#131","Phillips Britta",NA,NA,"02:45:46.0","N/A",1344
"#132","Stutz Laurel",NA,NA,"02:45:58.5","N/A",1344
"#133","Cochran Ellen M",NA,NA,"02:46:30.6","N/A",1344
"#134","Duffy Colleen M",NA,NA,"02:46:31.6","N/A",1344
"#135","Redovich Emily",NA,NA,"02:46:37.2","N/A",1344
"#136","Burke Kelly",NA,NA,"02:46:51.9","N/A",1344
"#137","Narum Carol A",NA,NA,"02:46:56.6","N/A",1344
"#138","Lyons Kristine",NA,NA,"02:47:12.8","N/A",1344
"#139","Ziter Carly",NA,NA,"02:47:18.9","N/A",1344
"#140","Morgan Rachel",NA,NA,"02:48:05.5","N/A",1344
"#141","VAN VACTOR Mary J",NA,NA,"02:48:15.1","N/A",1344
"#142","Pogreba Tawna",NA,NA,"02:48:29.8","N/A",1344
"#143","Liebo Greta",NA,NA,"02:48:32.2","N/A",1344
"#144","Wiley Jasmine R",NA,NA,"02:49:04.1","N/A",1344
"#145","Thompson Mary  G",NA,NA,"02:49:13.2","N/A",1344
"#146","Kerr Madeleine J",NA,NA,"02:49:25.8","N/A",1344
"#147","Eul Michelle",NA,NA,"02:49:49.5","N/A",1344
"#148","Hauser Karen",NA,NA,"02:49:51.8","N/A",1344
"#149","Larson Elaine M",NA,NA,"02:50:03.4","N/A",1344
"#150","Dunne Leanne",NA,NA,"02:50:03.9","N/A",1344
"#151","Olstad Judy",NA,NA,"02:50:36.0","N/A",1344
"#152","Maruska Bridgit",NA,NA,"02:50:36.2","N/A",1344
"#153","McManigal Brooke",NA,NA,"02:50:50.2","N/A",1344
"#154","Bretzke Margit",NA,NA,"02:51:09.1","N/A",1344
"#155","Schultz Caroline",NA,NA,"02:51:28.5","N/A",1344
"#156","Gardner Kelly",NA,NA,"02:51:42.4","N/A",1344
"#157","Berlin Nancy",NA,NA,"02:51:48.2","N/A",1344
"#158","Bluhm Julie K",NA,NA,"02:52:02.1","N/A",1344
"#159","Osofsky Hari",NA,NA,"02:52:15.5","N/A",1344
"#160","Molitor Alexandra",NA,NA,"02:52:30.0","N/A",1344
"#161","Potterton Andrea",NA,NA,"02:52:48.9","N/A",1344
"#162","NELSON Marcia",NA,NA,"02:53:03.4","N/A",1344
"#163","Kelly Erin",NA,NA,"02:53:32.2","N/A",1344
"#164","Kap Claire",NA,NA,"02:53:38.2","N/A",1344
"#165","Willett Sarah",NA,NA,"02:53:52.6","N/A",1344
"#166","North Abigail",NA,NA,"02:53:57.1","N/A",1344
"#167","Anderson Caitlin",NA,NA,"02:54:18.1","N/A",1344
"#168","Simon Kathleen",NA,NA,"02:54:28.0","N/A",1344
"#169","Finfer Rachel",NA,NA,"02:54:37.0","N/A",1344
"#170","Hoeger Karyl",NA,NA,"02:54:37.5","N/A",1344
"#171","Shilman Sarah",NA,NA,"02:54:41.4","N/A",1344
"#172","COSTANZO Erin S",NA,NA,"02:54:42.7","N/A",1344
"#173","De Witt Barbara",NA,NA,"02:54:55.7","N/A",1344
"#174","Roosimaa Kristiina",NA,NA,"02:55:07.7","N/A",1344
"#175","Cook Annette",NA,NA,"02:55:16.0","N/A",1344
"#176","Filbrandt Mary J",NA,NA,"02:55:29.5","N/A",1344
"#177","Swanson Veronica",NA,NA,"02:55:46.5","N/A",1344
"#178","Lydersen Karin",NA,NA,"02:56:32.6","N/A",1344
"#179","McNicholl Darcy",NA,NA,"02:56:37.7","N/A",1344
"#180","Dosch Sharon",NA,NA,"02:56:43.0","N/A",1344
"#181","Wellnitz Jennifer",NA,NA,"02:56:47.3","N/A",1344
"#182","Joyce Maggie",NA,NA,"02:57:05.6","N/A",1344
"#183","Keil Lauren",NA,NA,"02:57:33.1","N/A",1344
"#184","Sudoh Stacy",NA,NA,"02:57:35.1","N/A",1344
"#185","Hendrickson Sara",NA,NA,"02:57:35.1","N/A",1344
"#186","BALES Patty S",NA,NA,"02:57:35.6","N/A",1344
"#187","Fisher Morgan R",NA,NA,"02:57:54.8","N/A",1344
"#188","Lunge-Larsen Lise",NA,NA,"02:57:55.6","N/A",1344
"#189","Kawaters Jennie",NA,NA,"02:58:08.5","N/A",1344
"#190","Broadmoore Amy",NA,NA,"02:58:18.2","N/A",1344
"#191","Miklethun Sara F",NA,NA,"02:58:31.4","N/A",1344
"#192","Ton Kristy S",NA,NA,"02:59:07.1","N/A",1344
"#193","PREMO Rachel",NA,NA,"02:59:20.0","N/A",1344
"#194","Smith Christina",NA,NA,"02:59:39.0","N/A",1344
"#195","Kober O J",NA,NA,"02:59:42.9","N/A",1344
"#196","Holappa Sarah E",NA,NA,"03:00:01.7","N/A",1344
"#197","Graham Ryley J",NA,NA,"03:00:04.2","N/A",1344
"#198","Midelfort Leila",NA,NA,"03:00:13.0","N/A",1344
"#199","PREMO Maggie",NA,NA,"03:00:18.6","N/A",1344
"#200","Holyoke Nancy",NA,NA,"03:00:19.3","N/A",1344
"#201","Myhra Larry",NA,NA,"02:44:10.6","N/A",1344
"#202","Van Egeren Scott",NA,NA,"02:44:23.1","N/A",1344
"#203","Moore Jim",NA,NA,"02:44:40.8","N/A",1344
"#204","KARDATZKE Arthur R",NA,NA,"02:44:45.3","N/A",1344
"#205","Malm Gunnar",NA,NA,"02:44:55.5","N/A",1344
"#206","Gasner Thomas  R",NA,NA,"02:45:45.6","N/A",1344
"#207","Bremel Dan",NA,NA,"02:46:16.5","N/A",1344
"#208","Close Michael",NA,NA,"02:46:20.2","N/A",1344
"#209","Bremel Thomas",NA,NA,"02:46:46.2","N/A",1344
"#210","Anderson Ian K",NA,NA,"02:46:49.9","N/A",1344
"#211","Ronkowski Edward E",NA,NA,"02:47:04.8","N/A",1344
"#212","Wing Evan",NA,NA,"02:47:18.1","N/A",1344
"#213","STORM Dick",NA,NA,"02:47:25.6","N/A",1344
"#214","Sullivan Brian",NA,NA,"02:47:33.2","N/A",1344
"#215","Wandrei Philip",NA,NA,"02:47:39.6","N/A",1344
"#216","Usset Edward C",NA,NA,"02:47:54.1","N/A",1344
"#217","Joranger Michael",NA,NA,"02:48:20.6","N/A",1344
"#218","STERK Paul",NA,NA,"02:48:58.8","N/A",1344
"#219","CAPACIO Ronald L",NA,NA,"02:49:05.4","N/A",1344
"#220","Matthys Craig",NA,NA,"02:49:22.6","N/A",1344
"#221","Eul Gregory",NA,NA,"02:49:55.7","N/A",1344
"#222","Larson Steven J",NA,NA,"02:49:59.5","N/A",1344
"#223","Hanson Taylor",NA,NA,"02:50:59.7","N/A",1344
"#224","Gotschall Gordon",NA,NA,"02:51:04.5","N/A",1344
"#225","Ozzello Brian",NA,NA,"02:51:11.5","N/A",1344
"#226","LYBECK Don M",NA,NA,"02:51:36.5","N/A",1344
"#227","GREYMONT David M",NA,NA,"02:52:34.6","N/A",1344
"#228","SCOTT Ronald K",NA,NA,"02:52:40.7","N/A",1344
"#229","Carlson Eric",NA,NA,"02:53:44.1","N/A",1344
"#230","Anderson Eric",NA,NA,"02:53:47.3","N/A",1344
"#231","Holmes Jason",NA,NA,"02:54:18.1","N/A",1344
"#232","O’Conner Jonathan",NA,NA,"02:54:23.0","N/A",1344
"#233","Quam Steve",NA,NA,"02:54:33.7","N/A",1344
"#234","Waldoch Donald  L",NA,NA,"02:54:54.7","N/A",1344
"#235","GORDON Stephen",NA,NA,"02:55:24.6","N/A",1344
"#236","Holmes Michael",NA,NA,"02:55:25.0","N/A",1344
"#237","Brown Thomas",NA,NA,"02:56:12.5","N/A",1344
"#238","Ladd Gary",NA,NA,"02:56:21.7","N/A",1344
"#239","HOELSCHER Douglas R",NA,NA,"02:57:23.3","N/A",1344
"#240","Heifner G Mark",NA,NA,"02:57:41.6","N/A",1344
"#241","Richards Ryan",NA,NA,"02:58:18.9","N/A",1344
"#242","HUSTON Timothy J",NA,NA,"02:58:33.5","N/A",1344
"#243","Lorrig Thomas",NA,NA,"02:58:48.1","N/A",1344
"#244","Volk Patrick",NA,NA,"03:01:09.0","N/A",1344
"#245","McConnohie Rollin B",NA,NA,"03:01:10.7","N/A",1344
"#246","Noel David",NA,NA,"03:01:12.5","N/A",1344
"#247","Hanson Jeffrey A",NA,NA,"03:01:17.9","N/A",1344
"#248","Vigen Karl K",NA,NA,"03:01:33.5","N/A",1344
"#249","Boruch Dale",NA,NA,"03:01:33.8","N/A",1344
"#250","Arvidson Mark",NA,NA,"03:02:36.0","N/A",1344
"#251","Harrington Arthur J",NA,NA,"03:02:41.0","N/A",1344
"#252","Hamilton Brian",NA,NA,"03:03:09.8","N/A",1344
"#253","Blonien John",NA,NA,"03:03:10.6","N/A",1344
"#254","Bauch James",NA,NA,"03:03:16.1","N/A",1344
"#255","Frey Mike",NA,NA,"03:03:50.0","N/A",1344
"#256","Bartnik Peter",NA,NA,"03:04:03.1","N/A",1344
"#257","Meyer Tom",NA,NA,"03:04:27.3","N/A",1344
"#258","Caflisch Christian",NA,NA,"03:05:12.4","N/A",1344
"#259","Phraner Franklin",NA,NA,"03:05:14.0","N/A",1344
"#260","Rhude Thomas E",NA,NA,"03:05:29.2","N/A",1344
"#261","Rincon Leo",NA,NA,"03:05:42.8","N/A",1344
"#262","Waschbusch Daniel",NA,NA,"03:05:47.6","N/A",1344
"#263","Tasch Joseph  D",NA,NA,"03:07:17.4","N/A",1344
"#264","Peloquin Greg",NA,NA,"03:07:18.4","N/A",1344
"#265","PALMATIER Christopher",NA,NA,"03:07:22.6","N/A",1344
"#266","Ninham Mark F",NA,NA,"03:07:29.3","N/A",1344
"#267","Findlay Thomas",NA,NA,"03:07:34.3","N/A",1344
"#268","Akgulian Gary",NA,NA,"03:07:41.1","N/A",1344
"#269","Fisher Aj",NA,NA,"03:07:49.3","N/A",1344
"#270","Hebert Bart  R",NA,NA,"03:08:03.0","N/A",1344
"#271","Misslich Robert",NA,NA,"03:08:20.4","N/A",1344
"#272","JAEGER Don",NA,NA,"03:08:36.1","N/A",1344
"#273","Brumder Robert",NA,NA,"03:08:37.6","N/A",1344
